21:27:06 INFO stage=11_run_judge | commit=c72b809 | logfile=11_run_judge_20260808T192706Z.log
21:27:06 INFO versions={"python": "3.11.15", "platform": "Windows-10-10.0.26200-SP0", "torch": "2.11.0+cu128", "transformers": "5.8.0", "datasets": "4.8.5", "sklearn": "1.8.0", "numpy": "2.4.4", "spectral_trust": "0.2.3@2149f55"}
21:27:06 INFO config={"seed": 42, "judge_models_pilot": ["Qwen/Qwen2.5-1.5B-Instruct", "Qwen/Qwen2.5-3B-Instruct", "Qwen/Qwen2.5-7B-Instruct"], "judge_models": ["Qwen/Qwen2.5-7B-Instruct", "meta-llama/Llama-3.1-8B-Instruct", "microsoft/phi-4", "google/gemma-2-27b-it", "mistralai/Mistral-Nemo-Instruct-2407"], "judge_models_large": ["Qwen/Qwen2.5-32B-Instruct", "meta-llama/Llama-3.3-70B-Instruct"], "no_cpu_offload": ["google/gemma-2-27b-it"], "distractor_panel": null, "datasets": ["mmlu", "mmlu_pro", "judgebench", "llmbar", "rewardbench2"], "n_questions": {"mmlu": 2000, "mmlu_pro": 2000, "judgebench": null, "llmbar": null, "rewardbench2": 1000}, "model_dtype": "bfloat16", "ntrain": 0, "use_chat_template": false, "max_prompt_tokens": 4096, "spectral_max_len": 4096, "spectral_normalization": "sym", "spectral_calc_velocity": true, "spectral_task_subgraph": true, "hfer_cutoff_ratio": 0.1, "eigen_solver": "dense", "activation_layers": [0.5, 1.0], "n_splits": 5, "n_bootstrap": 2000, "activation_probe": "full", "activation_pca_dims": 24}
21:27:06 INFO === dataset mmlu: 800 items (bank mode=logprob), resume=1611 rows ===
21:27:06 INFO Qwen2.5-1.5B-Instruct: already complete
21:27:06 INFO Qwen2.5-3B-Instruct: already complete
21:27:06 INFO Qwen2.5-7B-Instruct: 789 items to judge
21:27:53 INFO   [probe] 1.73 s/item over 3 items -> ~0.4 h for 789 items (mode=cpu_offload). Rate is not stationary; this is a threshold test, not an ETA.
21:38:45 INFO   [725/800] done
21:38:47 INFO   [750/800] done
21:38:49 INFO   [775/800] done
21:38:51 INFO   [800/800] done
21:38:52 INFO Qwen2.5-3B-Instruct: unloaded, 14.6 GB VRAM free
21:38:52 INFO Qwen2.5-7B-Instruct: 800 items to judge
21:39:19 INFO   [probe] 0.80 s/item over 3 items -> ~0.2 h for 800 items (mode=cpu_offload). Rate is not stationary; this is a threshold test, not an ETA.
21:39:35 INFO   [25/800] done
21:39:51 INFO   [50/800] done
21:40:07 INFO   [75/800] done
21:40:23 INFO   [100/800] done
21:40:38 INFO   [125/800] done
21:40:55 INFO   [150/800] done
21:41:10 INFO   [175/800] done
21:41:27 INFO   [200/800] done
21:41:43 INFO   [225/800] done
21:41:59 INFO   [250/800] done
21:42:15 INFO   [275/800] done
21:42:31 INFO   [300/800] done
21:42:47 INFO   [325/800] done
21:43:03 INFO   [350/800] done
21:43:20 INFO   [375/800] done
21:43:36 INFO   [400/800] done
21:43:53 INFO   [425/800] done
21:44:10 INFO   [450/800] done
21:44:27 INFO   [475/800] done
21:44:44 INFO   [500/800] done
21:45:00 INFO   [525/800] done
21:45:17 INFO   [550/800] done
21:45:33 INFO   [575/800] done
21:45:50 INFO   [600/800] done
21:46:06 INFO   [625/800] done
21:46:23 INFO   [650/800] done
21:46:40 INFO   [675/800] done
21:46:57 INFO   [700/800] done
21:47:12 INFO   [725/800] done
21:47:28 INFO   [750/800] done
21:47:44 INFO   [775/800] done
21:48:00 INFO   [800/800] done
21:48:01 INFO Qwen2.5-7B-Instruct: unloaded, 14.6 GB VRAM free
21:48:01 INFO === dataset judgebench: 2480 items (bank mode=native), resume=0 rows ===
21:48:01 INFO Qwen2.5-1.5B-Instruct: 800 items to judge
21:48:12 INFO   [25/800] done
21:48:16 INFO   [50/800] done
21:48:18 INFO   [75/800] done
21:48:22 INFO   [100/800] done
21:48:24 INFO   [125/800] done
21:48:28 INFO   [150/800] done
21:48:31 INFO   [175/800] done
21:48:34 INFO   [200/800] done
21:48:37 INFO   [225/800] done
21:48:39 INFO   [250/800] done
21:48:42 INFO   [275/800] done
21:48:44 INFO   [300/800] done
21:48:47 INFO   [325/800] done
21:48:49 INFO   [350/800] done
21:48:52 INFO   [375/800] done
21:48:55 INFO   [400/800] done
21:48:59 INFO   [425/800] done
21:49:03 INFO   [450/800] done
21:49:08 INFO   [475/800] done
21:49:13 INFO   [500/800] done
21:49:17 INFO   [525/800] done
21:49:22 INFO   [550/800] done
21:49:27 INFO   [575/800] done
21:49:31 INFO   [600/800] done
21:49:34 INFO   [625/800] done
21:49:37 INFO   [650/800] done
21:49:40 INFO   [675/800] done
21:49:43 INFO   [700/800] done
21:49:48 INFO   [725/800] done
21:49:52 INFO   [750/800] done
21:49:56 INFO   [775/800] done
21:50:00 INFO   [800/800] done
21:50:01 INFO Qwen2.5-1.5B-Instruct: unloaded, 14.6 GB VRAM free
21:50:01 INFO Qwen2.5-3B-Instruct: 800 items to judge
21:50:23 INFO   [25/800] done
21:50:29 INFO   [50/800] done
21:50:34 INFO   [75/800] done
21:50:40 INFO   [100/800] done
21:50:44 INFO   [125/800] done
21:50:51 INFO   [150/800] done
21:50:55 INFO   [175/800] done
21:51:01 INFO   [200/800] done
21:51:06 INFO   [225/800] done
21:51:10 INFO   [250/800] done
21:51:15 INFO   [275/800] done
21:51:19 INFO   [300/800] done
21:51:24 INFO   [325/800] done
21:51:28 INFO   [350/800] done
21:51:32 INFO   [375/800] done
21:51:38 INFO   [400/800] done
21:51:45 INFO   [425/800] done
21:51:53 INFO   [450/800] done
21:52:01 INFO   [475/800] done
21:52:10 INFO   [500/800] done
21:52:18 INFO   [525/800] done
21:52:25 INFO   [550/800] done
21:52:35 INFO   [575/800] done
21:52:41 INFO   [600/800] done
21:52:46 INFO   [625/800] done
21:52:51 INFO   [650/800] done
21:52:56 INFO   [675/800] done
21:53:03 INFO   [700/800] done
21:53:11 INFO   [725/800] done
21:53:19 INFO   [750/800] done
21:53:27 INFO   [775/800] done
21:53:33 INFO   [800/800] done
21:53:34 INFO Qwen2.5-3B-Instruct: unloaded, 14.6 GB VRAM free
21:53:34 INFO Qwen2.5-7B-Instruct: 800 items to judge
21:54:03 INFO   [probe] 1.13 s/item over 3 items -> ~0.3 h for 800 items (mode=cpu_offload). Rate is not stationary; this is a threshold test, not an ETA.
21:54:26 INFO   [25/800] done
21:54:49 INFO   [50/800] done
21:55:11 INFO   [75/800] done
21:55:36 INFO   [100/800] done
21:55:56 INFO   [125/800] done
21:56:22 INFO   [150/800] done
21:56:43 INFO   [175/800] done
21:57:05 INFO   [200/800] done
21:57:27 INFO   [225/800] done
21:57:46 INFO   [250/800] done
21:58:06 INFO   [275/800] done
21:58:27 INFO   [300/800] done
21:58:47 INFO   [325/800] done
21:59:08 INFO   [350/800] done
21:59:28 INFO   [375/800] done
21:59:50 INFO   [400/800] done
22:00:16 INFO   [425/800] done
22:00:42 INFO   [450/800] done
22:01:10 INFO   [475/800] done
22:01:39 INFO   [500/800] done
22:02:07 INFO   [525/800] done
22:02:33 INFO   [550/800] done
22:03:02 INFO   [575/800] done
22:03:26 INFO   [600/800] done
22:03:48 INFO   [625/800] done
22:04:11 INFO   [650/800] done
22:04:34 INFO   [675/800] done
22:04:59 INFO   [700/800] done
22:05:25 INFO   [725/800] done
22:05:52 INFO   [750/800] done
22:06:18 INFO   [775/800] done
22:06:43 INFO   [800/800] done
22:06:44 INFO Qwen2.5-7B-Instruct: unloaded, 14.6 GB VRAM free
22:06:44 INFO === dataset rewardbench2: 4000 items (bank mode=native), resume=0 rows ===
22:06:44 INFO Qwen2.5-1.5B-Instruct: 800 items to judge
22:06:54 INFO   [25/800] done
22:06:57 INFO   [50/800] done
22:06:59 INFO   [75/800] done
22:07:00 INFO   [100/800] done
22:07:03 INFO   [125/800] done
22:07:05 INFO   [150/800] done
22:07:07 INFO   [175/800] done
22:07:10 INFO   [200/800] done
22:07:11 INFO   [225/800] done
22:07:13 INFO   [250/800] done
22:07:15 INFO   [275/800] done
22:07:17 INFO   [300/800] done
22:07:19 INFO   [325/800] done
22:07:21 INFO   [350/800] done
22:07:24 INFO   [375/800] done
22:07:26 INFO   [400/800] done
22:07:29 INFO   [425/800] done
22:07:31 INFO   [450/800] done
22:07:33 INFO   [475/800] done
22:07:35 INFO   [500/800] done
22:07:37 INFO   [525/800] done
22:07:38 INFO   [550/800] done
22:07:41 INFO   [575/800] done
22:07:42 INFO   [600/800] done
22:07:44 INFO   [625/800] done
22:07:47 INFO   [650/800] done
22:07:49 INFO   [675/800] done
22:07:50 INFO   [700/800] done
22:07:53 INFO   [725/800] done
22:07:55 INFO   [750/800] done
22:07:57 INFO   [775/800] done
22:07:59 INFO   [800/800] done
22:08:00 INFO Qwen2.5-1.5B-Instruct: unloaded, 14.6 GB VRAM free
22:08:00 INFO Qwen2.5-3B-Instruct: 800 items to judge
22:08:14 INFO   [25/800] done
22:08:18 INFO   [50/800] done
22:08:21 INFO   [75/800] done
22:08:24 INFO   [100/800] done
22:08:28 INFO   [125/800] done
22:08:32 INFO   [150/800] done
22:08:35 INFO   [175/800] done
22:08:40 INFO   [200/800] done
22:08:42 INFO   [225/800] done
22:08:45 INFO   [250/800] done
22:08:48 INFO   [275/800] done
22:08:52 INFO   [300/800] done
22:08:55 INFO   [325/800] done
22:08:58 INFO   [350/800] done
22:09:03 INFO   [375/800] done
22:09:07 INFO   [400/800] done
22:09:11 INFO   [425/800] done
22:09:14 INFO   [450/800] done
22:09:18 INFO   [475/800] done
22:09:22 INFO   [500/800] done
22:09:25 INFO   [525/800] done
22:09:28 INFO   [550/800] done
22:09:32 INFO   [575/800] done
22:09:34 INFO   [600/800] done
22:09:38 INFO   [625/800] done
22:09:42 INFO   [650/800] done
22:09:44 INFO   [675/800] done
22:09:47 INFO   [700/800] done
22:09:51 INFO   [725/800] done
22:09:55 INFO   [750/800] done
22:09:57 INFO   [775/800] done
22:10:01 INFO   [800/800] done
22:10:02 INFO Qwen2.5-3B-Instruct: unloaded, 14.6 GB VRAM free
22:10:02 INFO Qwen2.5-7B-Instruct: 800 items to judge
22:10:28 INFO   [probe] 0.88 s/item over 3 items -> ~0.2 h for 800 items (mode=cpu_offload). Rate is not stationary; this is a threshold test, not an ETA.
22:10:48 INFO   [25/800] done
22:11:10 INFO   [50/800] done
22:11:29 INFO   [75/800] done
22:11:47 INFO   [100/800] done
22:12:07 INFO   [125/800] done
22:12:27 INFO   [150/800] done
22:12:46 INFO   [175/800] done
22:13:08 INFO   [200/800] done
22:13:27 INFO   [225/800] done
22:13:45 INFO   [250/800] done
22:14:04 INFO   [275/800] done
22:14:24 INFO   [300/800] done
22:14:43 INFO   [325/800] done
22:15:02 INFO   [350/800] done
22:15:24 INFO   [375/800] done
22:15:45 INFO   [400/800] done
22:16:06 INFO   [425/800] done
22:16:25 INFO   [450/800] done
22:16:45 INFO   [475/800] done
22:17:04 INFO   [500/800] done
22:17:23 INFO   [525/800] done
22:17:42 INFO   [550/800] done
22:18:01 INFO   [575/800] done
22:18:20 INFO   [600/800] done
22:18:36 INFO   [625/800] done
22:18:56 INFO   [650/800] done
22:19:13 INFO   [675/800] done
22:19:30 INFO   [700/800] done
22:19:50 INFO   [725/800] done
22:20:08 INFO   [750/800] done
22:20:23 INFO   [775/800] done
22:20:41 INFO   [800/800] done
22:20:42 INFO Qwen2.5-7B-Instruct: unloaded, 14.6 GB VRAM free
22:20:42 INFO done.
